product_id,category_id,product_name,brand,key_ingredients,concern_target,suitable_season,texture,volume_ml,volume_unit,price
P1613,C015,코스알엑스 리프팅토너패드,코스알엑스,PHA|펩타이드|알파알부틴|센텔라,수분장벽,all,두꺼운패드,169,매,23000
P1614,C015,라운드랩 BHA토너패드,라운드랩,콜레스테롤|아시아티코사이드|히알루론산|아줄렌,트러블|모공,all,얇은패드,185,매,14000
P1615,C015,라로슈포제 병풀토너패드,라로슈포제,AHA|스테아린산|판테놀,수분장벽,all,이중패드,158,매,15000
P1616,C015,코스알엑스 미백토너패드,코스알엑스,레스베라트롤|레조르시놀|효소|아젤라산,트러블,spring,메쉬패드,151,매,30000
P1617,C015,아누아 나이아신아마이드토너패드,아누아,아줄렌|코직산|카렌듈라,진정,spring,바이옴패드,159,매,13000
P1618,C015,아이소이 트러블토너패드,아이소이,아데노신|콜레스테롤|레조르시놀|글리콜산,수분장벽,summer,필링패드,101,매,13000
P1619,C015,라로슈포제 약산성토너패드,라로슈포제,판테놀|TXA|콜레스테롤|카올린,진정,summer,패드,94,매,23000
P1620,C015,메디힐 병풀토너패드,메디힐,카올린|콜레스테롤,각질,fall,솜패드,191,매,28500
P1621,C015,바이오더마 나이아신아마이드토너패드,바이오더마,콜라겐|나이아신아마이드,보습,all,두꺼운패드,168,매,23500
P1622,C015,미샤 AHA토너패드,미샤,레티놀|마그놀리아추출물,진정,all,얇은패드,196,매,22000
P1623,C015,피지오겔 리프팅토너패드,피지오겔,병풀추출물|마그놀리아추출물|티트리,수분장벽,all,이중패드,182,매,27500
P1624,C015,넘버즈인 병풀토너패드,넘버즈인,위치하젤|알란토인,미백|보습,all,메쉬패드,172,매,26000
P1625,C015,아누아 약산성토너패드,아누아,아젤라산|코엔자임Q10|아세틸헥사펩타이드,수분장벽,all,바이옴패드,148,매,21500
P1626,C015,더마토리 히알루론산토너패드,더마토리,벤토나이트|판테놀|비타민C|코직산,미백|보습,spring,필링패드,150,매,22000
P1627,C015,가든오브위즈덤 세라마이드토너패드,가든오브위즈덤,TXA|센텔라|베타글루칸,미백|보습,spring,패드,187,매,12000
P1628,C015,아누아 바이옴토너패드,아누아,스쿠알란|폴리글루타민산,각질|보습,summer,솜패드,141,매,19000
P1629,C015,바이오더마 비건토너패드,바이오더마,소듐PCA|알파알부틴|아연|지방산,미백|보습,summer,두꺼운패드,140,매,17000
P1630,C015,클리오 히알루론산토너패드,클리오,루이아이소류신|PHA|비타민C|카올린,트러블,fall,얇은패드,190,매,21000
P1631,C015,티르티르 티트리토너패드,티르티르,지방산|만델산,수분장벽,all,이중패드,169,매,28500
P1632,C015,아이소이 모공토너패드,아이소이,콜라겐|아세틸헥사펩타이드,트러블,all,메쉬패드,96,매,15000
P1633,C015,라네즈 비건토너패드,라네즈,아세틸헥사펩타이드|만델산|위치하젤|글리콜산,미백|보습,all,바이옴패드,132,매,17000
P1634,C015,세타필 산뜻토너패드,세타필,알부틴|콜라겐|세라마이드|에리스리톨,트러블,all,필링패드,128,매,25000
P1635,C015,세타필 리프팅토너패드,세타필,소듐PCA|비타민C|젖산|스테아린산,미백|보습,all,패드,147,매,21500
P1636,C015,코스알엑스 각질토너패드,코스알엑스,코엔자임Q10|티트리|콜라겐,트러블,spring,솜패드,110,매,32500
P1637,C015,JM솔루션 진정토너패드,JM솔루션,피토스핑고신|베타글루칸,수분장벽,spring,두꺼운패드,151,매,22500
P1638,C015,에뛰드 트러블토너패드,에뛰드,폴리글루타민산|글루코노락톤,진정,summer,얇은패드,189,매,19500
P1639,C015,티르티르 PHA토너패드,티르티르,트라넥삼산|젖산|아시아티코사이드,각질,summer,이중패드,138,매,31000
P1640,C015,라네즈 트러블토너패드,라네즈,알파알부틴|레스베라트롤|레조르시놀|아줄렌,트러블|모공,fall,메쉬패드,76,매,21000
P1641,C016,에스트라 오일미스트,에스트라,PHA|페룰산|엘라스틴,보습,all,미스트,179,ml,15000
P1642,C016,피지오겔 픽서미스트,피지오겔,알로에베라|스핑고신|알파알부틴,탄력,all,스프레이,180,ml,24500
P1643,C016,클리오 오일미스트,클리오,글루코노락톤|BHA|락트산,보습,all,워터미스트,142,ml,13500
P1644,C016,구달 안티에이징미스트,구달,카올린|캐모마일|비타민C,보습,all,세럼미스트,111,ml,28500
P1645,C016,메디힐 진정미스트,메디힐,엘라스틴|에리스리톨|티트리,진정,summer,픽서미스트,122,ml,15000
P1646,C016,라로슈포제 릴렉싱미스트,라로슈포제,효소|시어버터|글루타치온,진정,summer,오일미스트,149,ml,21000
P1647,C016,메디힐 안티에이징미스트,메디힐,아세틸헥사펩타이드|히알루론산,진정,summer,토닝미스트,81,ml,22500
P1648,C016,라로슈포제 선미스트,라로슈포제,글리콜산|글루타치온,트러블,spring,쿨링미스트,188,ml,8000
P1649,C016,유리아쥬 아쿠아미스트,유리아쥬,아시아티코사이드|만델산,각질,spring,미스트,200,ml,21000
P1650,C016,이니스프리 선미스트,이니스프리,마그놀리아추출물|센텔라,트러블,fall,스프레이,87,ml,14500
P1651,C016,피지오겔 선미스트,피지오겔,AHA|콜레스테롤,미백,all,워터미스트,90,ml,23000
P1652,C016,에스트라 토탈미스트,에스트라,세라마이드|위치하젤,탄력,all,세럼미스트,184,ml,27000
P1653,C016,라운드랩 진정미스트,라운드랩,캐모마일|라놀린,수분장벽,all,픽서미스트,120,ml,23000
P1654,C016,가든오브위즈덤 오일미스트,가든오브위즈덤,시카|락트산,탄력,all,오일미스트,141,ml,14000
P1655,C016,바이오더마 비타민미스트,바이오더마,에리스리톨|레조르시놀,탄력,summer,토닝미스트,125,ml,14500
P1656,C016,코스알엑스 릴렉싱미스트,코스알엑스,오트밀|페룰산|PHA,탄력,summer,쿨링미스트,93,ml,15500
P1657,C016,에스트라 세럼미스트,에스트라,알파알부틴|아스코르빈산,진정,summer,미스트,140,ml,10000
P1658,C016,아누아 탄력미스트,아누아,세라마이드|센텔라|카렌듈라,보습,spring,스프레이,116,ml,17500
P1659,C016,에스트라 필링미스트,에스트라,알란토인|아연,미백,spring,워터미스트,196,ml,28500
P1660,C016,라운드랩 비타민미스트,라운드랩,EGCG|소듐PCA,트러블,fall,세럼미스트,97,ml,26000
P1661,C016,이니스프리 쿨링미스트,이니스프리,시어버터|시카|히알루론산,수분장벽,all,픽서미스트,168,ml,29000
P1662,C016,피지오겔 토닝미스트,피지오겔,시어버터|EGCG|레티놀,진정,all,오일미스트,137,ml,15000
P1663,C016,라운드랩 릴렉싱미스트,라운드랩,락트산|콜레스테롤|피토스핑고신,미백,all,토닝미스트,112,ml,26500
P1664,C016,라운드랩 오일미스트,라운드랩,알파알부틴|위치하젤|병풀추출물,각질,all,쿨링미스트,134,ml,17500
P1665,C016,조선미녀 리프레싱미스트,조선미녀,아데노신|아연|티트리,진정,summer,미스트,104,ml,21000
P1666,C016,닥터지 트러블미스트,닥터지,병풀추출물|AHA|살리실산|페룰산,보습,summer,스프레이,133,ml,19000
P1667,C016,라네즈 선미스트,라네즈,센텔라|아시아티코사이드,트러블,summer,워터미스트,122,ml,8000
P1668,C016,홀리카홀리카 트러블미스트,홀리카홀리카,엘라스틴|살리실산|AHA,각질,spring,세럼미스트,137,ml,25000
P1669,C016,닥터지 비타민미스트,닥터지,비타민C|아데노신,탄력,spring,픽서미스트,141,ml,11500
P1670,C016,라로슈포제 세럼미스트,라로슈포제,판테놀|아르지렐린|아젤라산,보습,fall,오일미스트,184,ml,17000
P1671,C016,구달 토닝미스트,구달,레스베라트롤|감초추출물,트러블,all,토닝미스트,151,ml,23000
P1672,C016,스킨1004 토탈미스트,스킨1004,아시아티코사이드|트라넥삼산|시카,보습,all,쿨링미스트,137,ml,12500
P1673,C016,클리오 토닝미스트,클리오,아데노신|벤토나이트|소듐PCA|알파알부틴,수분장벽,all,미스트,90,ml,16000
P1674,C016,조선미녀 아쿠아미스트,조선미녀,EGCG|스쿠알란|트라넥삼산|마데카소사이드,미백,all,스프레이,147,ml,13500
P1675,C016,구달 필링미스트,구달,레스베라트롤|오트밀|피토스핑고신|펩타이드,탄력,summer,워터미스트,178,ml,14000
P1676,C016,달바 필링미스트,달바,아세틸헥사펩타이드|글루타치온,미백,summer,세럼미스트,165,ml,17500
P1677,C016,구달 미백미스트,구달,레조르시놀|아데노신|시카,각질,summer,픽서미스트,115,ml,19500
P1678,C016,아이소이 바이옴미스트,아이소이,PHA|페룰산,각질,spring,오일미스트,128,ml,25500
P1679,C016,에스트라 릴렉싱미스트,에스트라,글루타치온|EGCG|아르지렐린|락트산,트러블,spring,토닝미스트,134,ml,25000
P1680,C016,에뛰드 픽서미스트,에뛰드,녹차추출물|에리스리톨|마그놀리아추출물|지방산,보습,fall,쿨링미스트,153,ml,10000
P1681,C016,라네즈 릴렉싱미스트,라네즈,아데노신|병풀추출물|알로에베라,보습,all,미스트,172,ml,21500
P1682,C016,메디힐 릴렉싱미스트,메디힐,소듐PCA|라놀린|살리실산|마그놀리아추출물,보습,all,스프레이,128,ml,29000
P1683,C016,조선미녀 픽서미스트,조선미녀,살리실산|판테놀,미백,all,워터미스트,97,ml,28500
P1684,C016,라네즈 탄력미스트,라네즈,코엔자임Q10|티트리|트라넥삼산,수분장벽,all,세럼미스트,183,ml,15500
P1685,C016,비플레인 바이옴미스트,비플레인,글루코노락톤|AHA,트러블,summer,픽서미스트,116,ml,14000
P1686,C016,라네즈 진정미스트,라네즈,시어버터|벤토나이트,보습,summer,오일미스트,198,ml,9000
P1687,C016,티르티르 세럼미스트,티르티르,위치하젤|알파알부틴|아세틸헥사펩타이드,각질,summer,토닝미스트,137,ml,14000
P1688,C016,더마토리 글로우미스트,더마토리,레티놀|코직산,탄력,spring,쿨링미스트,195,ml,23500
P1689,C016,클리오 안티에이징미스트,클리오,아세틸헥사펩타이드|티트리|아스코르빈산,보습,spring,미스트,187,ml,26000
P1690,C016,아누아 비타민미스트,아누아,라놀린|글리세린,보습,fall,스프레이,170,ml,23500
P1691,C016,에스트라 픽서미스트,에스트라,루이아이소류신|아연|글루코노락톤,보습,all,워터미스트,151,ml,28500
P1692,C016,티르티르 트러블미스트,티르티르,펩타이드|콜레스테롤|콜라겐,진정,all,세럼미스트,102,ml,24500
P1693,C016,닥터자르트 오일미스트,닥터자르트,라놀린|글루타치온|비타민C,탄력,all,픽서미스트,129,ml,19000
P1694,C016,에스트라 안티에이징미스트,에스트라,아줄렌|PHA|위치하젤,트러블,all,오일미스트,122,ml,8000
P1695,C016,홀리카홀리카 토닝미스트,홀리카홀리카,아시아티코사이드|콜레스테롤,트러블,summer,토닝미스트,110,ml,21000
P1696,C016,메디힐 바이옴미스트,메디힐,레스베라트롤|센텔라,수분장벽,summer,쿨링미스트,85,ml,22500
P1697,C016,코스알엑스 픽서미스트,코스알엑스,감초추출물|베타글루칸|PHA|아르지렐린,진정,summer,미스트,151,ml,16000
P1698,C016,유리아쥬 안티에이징미스트,유리아쥬,카렌듈라|캐모마일,보습,spring,스프레이,187,ml,10000
P1699,C016,마녀공장 세럼미스트,마녀공장,아연|마그놀리아추출물|글리세린|오트밀,수분장벽,spring,워터미스트,135,ml,28500
P1700,C016,에뛰드 바이옴미스트,에뛰드,글루코노락톤|벤토나이트,보습,fall,세럼미스트,131,ml,13500
P1701,C016,티르티르 수분미스트,티르티르,아데노신|에리스리톨,진정,all,픽서미스트,196,ml,27000
P1702,C016,피지오겔 아쿠아미스트,피지오겔,비타민C|병풀추출물|라놀린|트레할로스,미백,all,오일미스트,99,ml,21500
P1703,C016,바이오더마 필링미스트,바이오더마,아줄렌|PHA|알부틴|오트밀,트러블,all,토닝미스트,145,ml,22500
P1704,C016,가든오브위즈덤 진정미스트,가든오브위즈덤,엘라스틴|만델산|레조르시놀|알부틴,보습,all,쿨링미스트,89,ml,29000
P1705,C016,구달 수분미스트,구달,코엔자임Q10|알로에베라,보습,summer,미스트,197,ml,9000
P1706,C016,바이오더마 토닝미스트,바이오더마,병풀추출물|펩타이드,진정,summer,스프레이,121,ml,20500
P1707,C016,비플레인 쿨링미스트,비플레인,코직산|펩타이드,탄력,summer,워터미스트,153,ml,20500
P1708,C016,세타필 쿨링미스트,세타필,살리실산|캐모마일|스핑고신|감초추출물,보습,spring,세럼미스트,186,ml,23500
P1709,C016,라운드랩 탄력미스트,라운드랩,EGCG|알파알부틴|엘라스틴,트러블,spring,픽서미스트,163,ml,10500
P1710,C016,아누아 픽서미스트,아누아,콜라겐|시어버터|오트밀|레티놀,트러블,fall,오일미스트,140,ml,22000
P1711,C017,코세 아미노산클렌징오일,코세,세라마이드|TXA|센텔라|알부틴,각질,all,오일,185,ml,30000
P1712,C017,잇츠스킨 비건클렌징오일,잇츠스킨,황|폴리글루타민산,트러블,all,밤,168,ml,28000
P1713,C017,라운드랩 식물성클렌징오일,라운드랩,콜라겐|트레할로스,진정,all,젤,181,ml,29000
P1714,C017,잇츠스킨 저자극클렌징오일,잇츠스킨,EGCG|트라넥삼산|엘라스틴,진정,all,크림오일,153,ml,35500
P1715,C017,홀리카홀리카 이중세안클렌징오일,홀리카홀리카,PHA|트라넥삼산,진정,all,버블오일,169,ml,37000
P1716,C017,코세 퓨어클렌징오일,코세,리이오일|황,보습,all,클렌징워터,166,ml,24500
P1717,C017,스킨푸드 트러블클렌징오일,스킨푸드,카올린|레티놀|아젤라산,보습|진정,all,밀크오일,195,ml,11500
P1718,C017,미샤 저자극클렌징오일,미샤,젖산|레조르시놀|레티놀|아시아티코사이드,보습|진정,winter,리퀴드오일,160,ml,18000
P1719,C017,라로슈포제 딥클린클렌징오일,라로슈포제,아줄렌|판테놀|오트밀|글루타치온,모공,winter,오일,183,ml,22500
P1720,C017,닥터자르트 약산성클렌징오일,닥터자르트,아줄렌|TXA|글루타치온|트라넥삼산,모공,fall,밤,183,ml,32500
P1721,C017,토니모리 아미노산클렌징오일,토니모리,알란토인|EGCG,트러블,all,젤,158,ml,25000
P1722,C017,스킨푸드 미백클렌징오일,스킨푸드,AHA|알로에베라|스테아린산|레티놀,수분장벽,all,크림오일,131,ml,33500
P1723,C017,도브 모공케어클렌징오일,도브,알파알부틴|글리콜산|세라마이드|오트밀,모공,all,버블오일,152,ml,35500
P1724,C017,아누아 트러블클렌징오일,아누아,마그놀리아추출물|베타글루칸|카렌듈라,모공,all,클렌징워터,171,ml,24500
P1725,C017,미샤 비건클렌징오일,미샤,아르지렐린|스테아린산,수분장벽,all,밀크오일,145,ml,38000
P1726,C017,코스알엑스 클리어클렌징오일,코스알엑스,글루타치온|글루코노락톤|코직산|아르지렐린,보습|진정,all,리퀴드오일,197,ml,23000
P1727,C017,세타필 클리어클렌징오일,세타필,지방산|리이오일|알부틴|글리세린,트러블,all,오일,142,ml,35500
P1728,C017,이니스프리 모공케어클렌징오일,이니스프리,EGF|아스코르빈산|TXA|폴리글루타민산,진정,winter,밤,199,ml,32500
P1729,C017,네이처리퍼블릭 딥클린클렌징오일,네이처리퍼블릭,레스베라트롤|에리스리톨,진정,winter,젤,151,ml,32500
P1730,C017,코세 트러블클렌징오일,코세,락트산|나이아신아마이드|베타글루칸|황,트러블,fall,크림오일,129,ml,19500
P1731,C017,티르티르 클리어클렌징오일,티르티르,펩타이드|코엔자임Q10|마그놀리아추출물,진정,all,버블오일,109,ml,18500
P1732,C017,세타필 비타민클렌징오일,세타필,AHA|글루코노락톤|오트밀|알파알부틴,수분장벽,all,클렌징워터,148,ml,38500
P1733,C017,넘버즈인 비타민클렌징오일,넘버즈인,아시아티코사이드|BHA|페룰산,진정,all,밀크오일,179,ml,34500
P1734,C017,에스트라 진정클렌징오일,에스트라,시카|글루코노락톤|코엔자임Q10,진정,all,리퀴드오일,121,ml,33000
P1735,C017,라운드랩 이중세안클렌징오일,라운드랩,EGCG|펩타이드|히알루론산,진정,all,오일,143,ml,36500
P1736,C017,도브 비건클렌징오일,도브,만델산|카올린,트러블,all,밤,137,ml,27500
P1737,C017,비플레인 클리어클렌징오일,비플레인,아세틸헥사펩타이드|카올린,각질,all,젤,188,ml,15500
P1738,C017,토니모리 딥클린클렌징오일,토니모리,시카|아르지렐린,수분장벽,winter,크림오일,173,ml,33500
P1739,C017,토니모리 가벼운클렌징오일,토니모리,PHA|아세틸헥사펩타이드|살리실산,진정,winter,버블오일,109,ml,37500
P1740,C017,세타필 순한클렌징오일,세타필,폴리글루타민산|마그놀리아추출물,보습|진정,fall,클렌징워터,118,ml,25500
P1741,C017,바이오더마 수분클렌징오일,바이오더마,젖산|시어버터|어성초|효소,보습,all,밀크오일,117,ml,27500
P1742,C017,시세이도 이중세안클렌징오일,시세이도,효소|위치하젤|코엔자임Q10,수분장벽,all,리퀴드오일,116,ml,28000
P1743,C017,마녀공장 비건클렌징오일,마녀공장,시어버터|글리콜산|베타글루칸|센텔라,보습|진정,all,오일,158,ml,23000
P1744,C017,세타필 각질클렌징오일,세타필,루이아이소류신|스테아린산|AHA|세라마이드,각질,all,밤,159,ml,24000
P1745,C017,코스알엑스 식물성클렌징오일,코스알엑스,나이아신아마이드|글루코노락톤,모공,all,젤,184,ml,28500
P1746,C017,뉴트로지나 비건클렌징오일,뉴트로지나,황|마데카소사이드,보습|진정,all,크림오일,174,ml,21500
P1747,C017,비플레인 이중세안클렌징오일,비플레인,아세틸헥사펩타이드|페룰산,보습,all,버블오일,183,ml,24500
P1748,C017,코스알엑스 딥클린클렌징오일,코스알엑스,엘라스틴|지방산|리이오일|알란토인,진정,winter,클렌징워터,195,ml,26000
P1749,C017,이니스프리 저자극클렌징오일,이니스프리,시어버터|코엔자임Q10,모공,winter,밀크오일,138,ml,14000
P1750,C017,뉴트로지나 순한클렌징오일,뉴트로지나,라놀린|세라마이드,보습|진정,fall,리퀴드오일,182,ml,10500
P1751,C017,아벤느 저자극클렌징오일,아벤느,트라넥삼산|스테아린산|AHA|아세틸헥사펩타이드,진정,all,오일,117,ml,19000
P1752,C017,에스트라 더블클린클렌징오일,에스트라,위치하젤|아세틸헥사펩타이드,트러블,all,밤,115,ml,12000
P1753,C017,홀리카홀리카 탄력클렌징오일,홀리카홀리카,지방산|엘라스틴|스핑고신,모공,all,젤,119,ml,21000
P1754,C017,도브 탄력클렌징오일,도브,지방산|아르지렐린|아연|레조르시놀,각질,all,크림오일,179,ml,24500
P1755,C017,아누아 퓨어클렌징오일,아누아,스핑고신|나이아신아마이드|마그놀리아추출물|레티놀,수분장벽,all,버블오일,114,ml,19000
P1756,C017,도브 퓨어클렌징오일,도브,글루코노락톤|아데노신|감초추출물,진정,all,클렌징워터,145,ml,31500
P1757,C017,넘버즈인 딥클린클렌징오일,넘버즈인,아젤라산|소듐PCA,모공,all,밀크오일,103,ml,10000
P1758,C017,코스알엑스 비타민클렌징오일,코스알엑스,글리콜산|베타글루칸,트러블,winter,리퀴드오일,179,ml,34000
P1759,C017,네이처리퍼블릭 비건클렌징오일,네이처리퍼블릭,벤토나이트|알부틴|트레할로스,보습|진정,winter,오일,168,ml,33500
P1760,C017,미샤 트러블클렌징오일,미샤,카렌듈라|시어버터|EGF|알파알부틴,트러블,fall,밤,190,ml,25000
P1761,C017,시세이도 비건클렌징오일,시세이도,레조르시놀|시어버터,수분장벽,all,젤,132,ml,15000
P1762,C017,에스트라 딥클린클렌징오일,에스트라,카올린|마그놀리아추출물|비타민C|피토스핑고신,보습,all,크림오일,169,ml,23000
P1763,C017,가든오브위즈덤 비타민클렌징오일,가든오브위즈덤,글리세린|아스코르빈산|세라마이드,보습,all,버블오일,161,ml,10000
P1764,C017,이니스프리 약산성클렌징오일,이니스프리,락트산|녹차추출물,보습,all,클렌징워터,140,ml,17000
P1765,C017,비플레인 진정클렌징오일,비플레인,나이아신아마이드|레티놀,트러블,all,밀크오일,178,ml,32500
P1766,C017,에뛰드 이중세안클렌징오일,에뛰드,트라넥삼산|아젤라산|녹차추출물|피토스핑고신,수분장벽,all,리퀴드오일,131,ml,17000
P1767,C017,에뛰드 약산성클렌징오일,에뛰드,만델산|트레할로스|살리실산|라놀린,모공,all,오일,113,ml,31000
P1768,C017,도브 비타민클렌징오일,도브,페룰산|리이오일,보습,winter,밤,165,ml,35000
P1769,C017,시세이도 저자극클렌징오일,시세이도,효소|엘라스틴|BHA|콜라겐,트러블,winter,젤,180,ml,10500
P1770,C017,달바 각질클렌징오일,달바,EGF|EGCG|지방산,보습,fall,크림오일,155,ml,22000
P1771,C017,바이오더마 순한클렌징오일,바이오더마,아르지렐린|레조르시놀,진정,all,버블오일,147,ml,20000
P1772,C017,에뛰드 진정클렌징오일,에뛰드,레스베라트롤|녹차추출물,트러블,all,클렌징워터,145,ml,27000
P1773,C017,도브 약산성클렌징오일,도브,레스베라트롤|베타글루칸,수분장벽,all,밀크오일,127,ml,33500
P1774,C017,잇츠스킨 수분클렌징오일,잇츠스킨,알부틴|TXA,모공,all,리퀴드오일,124,ml,24000
P1775,C017,에스트라 가벼운클렌징오일,에스트라,코엔자임Q10|비타민C|티트리,트러블,all,오일,141,ml,10000
P1776,C017,티르티르 각질클렌징오일,티르티르,아줄렌|아스코르빈산,진정,all,밤,179,ml,21500
P1777,C017,이니스프리 아미노산클렌징오일,이니스프리,라놀린|센텔라|AHA|PHA,모공,all,젤,145,ml,34500
P1778,C017,홀리카홀리카 각질클렌징오일,홀리카홀리카,레조르시놀|AHA|TXA,모공,winter,크림오일,113,ml,33000
P1779,C017,뉴트로지나 가벼운클렌징오일,뉴트로지나,만델산|AHA|EGF|EGCG,트러블,winter,버블오일,106,ml,27000
P1780,C017,세타필 모공케어클렌징오일,세타필,트레할로스|글리세린|베타글루칸,모공,fall,클렌징워터,190,ml,28000
P1781,C018,NARS 라즈베리립스틱,NARS,아데노신|PHA,진정,all,무광,5,g,45500
P1782,C018,VDL 레드립스틱,VDL,코직산|아줄렌|살리실산,보습|탄력,all,유광,4,g,58500
P1783,C018,페리페라 브릭립스틱,페리페라,아데노신|AHA|시어버터,보습,all,글리터,5,g,29500
P1784,C018,이니스프리 레드립스틱,이니스프리,엘라스틴|아세틸헥사펩타이드,보습|탄력,all,틴트형,4,g,20500
P1785,C018,에스트라 누드립스틱,에스트라,피토스핑고신|캐모마일,보습|탄력,all,크림형,4,g,56500
P1786,C018,에스쁘아 라즈베리립스틱,에스쁘아,아르지렐린|트라넥삼산|라놀린,보습,all,매트,3,g,41000
P1787,C018,샤넬 브릭립스틱,샤넬,라놀린|TXA|PHA|코엔자임Q10,보습,all,벨벳,5,g,31500
P1788,C018,클리오 틴트형립스틱,클리오,레스베라트롤|히알루론산,보습|탄력,fall,시어,3,g,17500
P1789,C018,롬앤 글로시립스틱,롬앤,트레할로스|세라마이드|만델산|스쿠알란,트러블,winter,무광,4,g,58500
P1790,C018,홀리카홀리카 오렌지립스틱,홀리카홀리카,히알루론산|엘라스틴,수분장벽,spring,유광,3,g,29000
P1791,C018,달바 버건디립스틱,달바,마그놀리아추출물|카올린,수분장벽,all,글리터,3,g,55500
P1792,C018,롬앤 크리미립스틱,롬앤,리이오일|시어버터|감초추출물,미백,all,틴트형,5,g,18000
P1793,C018,헤라 글로시립스틱,헤라,글리콜산|알란토인|세라마이드,트러블,all,크림형,3,g,49000
P1794,C018,미샤 체리립스틱,미샤,레조르시놀|히알루론산|위치하젤|지방산,보습,all,매트,5,g,44500
P1795,C018,조선미녀 글로시립스틱,조선미녀,아연|폴리글루타민산|코엔자임Q10|리이오일,트러블,all,벨벳,5,g,21000
P1796,C018,라네즈 누드립스틱,라네즈,히알루론산|라놀린|시카,진정,all,시어,4,g,13500
P1797,C018,조르지오아르마니 틴트형립스틱,조르지오아르마니,아스코르빈산|시어버터,수분장벽,all,무광,4,g,29000
P1798,C018,입생로랑 틴트형립스틱,입생로랑,병풀추출물|마데카소사이드,트러블,fall,유광,3,g,47500
P1799,C018,부르주아 버건디립스틱,부르주아,트레할로스|피토스핑고신,보습,winter,글리터,4,g,35000
P1800,C018,웨이크메이크 버건디립스틱,웨이크메이크,에리스리톨|카렌듈라,탄력,spring,틴트형,4,g,14000
P1801,C018,조르지오아르마니 체리립스틱,조르지오아르마니,레티놀|콜레스테롤|판테놀|베타글루칸,진정,all,크림형,3,g,33500
P1802,C018,랑콤 글로시립스틱,랑콤,알부틴|아시아티코사이드|스핑고신,수분장벽,all,매트,3,g,56000
P1803,C018,조르지오아르마니 크리미립스틱,조르지오아르마니,히알루론산|세라마이드|레조르시놀|아르지렐린,보습|탄력,all,벨벳,3,g,33000
P1804,C018,홀리카홀리카 피치립스틱,홀리카홀리카,스테아린산|루이아이소류신|BHA,미백,all,시어,4,g,45000
P1805,C018,마녀공장 코랄립스틱,마녀공장,알란토인|세라마이드,탄력,all,무광,5,g,18500
P1806,C018,조르지오아르마니 코랄립스틱,조르지오아르마니,시어버터|알란토인,보습|탄력,all,유광,4,g,37000
P1807,C018,부르주아 레드립스틱,부르주아,에리스리톨|티트리|BHA,미백,all,글리터,5,g,43000
P1808,C018,NARS 로즈립스틱,NARS,글루타치온|소듐PCA|아세틸헥사펩타이드,진정,fall,틴트형,5,g,41500
P1809,C018,헤라 라즈베리립스틱,헤라,에리스리톨|벤토나이트|알로에베라,보습|탄력,winter,크림형,4,g,30000
P1810,C018,랑콤 틴트형립스틱,랑콤,코직산|락트산,트러블,spring,매트,5,g,43000
P1811,C018,부르주아 체리립스틱,부르주아,세라마이드|젖산|AHA,보습|탄력,all,벨벳,4,g,38500
P1812,C018,조르지오아르마니 핑크립스틱,조르지오아르마니,벤토나이트|나이아신아마이드|스테아린산|오트밀,미백,all,시어,4,g,43000
P1813,C018,샤넬 크리미립스틱,샤넬,아르지렐린|페룰산|코엔자임Q10,진정,all,무광,4,g,29500
P1814,C018,에스트라 크리미립스틱,에스트라,콜라겐|글리세린|트라넥삼산|카올린,수분장벽,all,유광,4,g,25500
P1815,C018,라네즈 크리미립스틱,라네즈,레티놀|효소|살리실산,트러블,all,글리터,5,g,20500
P1816,C018,홀리카홀리카 로즈립스틱,홀리카홀리카,시어버터|비타민C|알부틴,보습,all,틴트형,4,g,26000
P1817,C018,샤넬 체리립스틱,샤넬,시어버터|코직산|PHA,탄력,all,크림형,3,g,26000
P1818,C018,맥 체리립스틱,맥,알부틴|AHA|나이아신아마이드,탄력,fall,매트,3,g,45000
P1819,C018,라네즈 버건디립스틱,라네즈,히알루론산|알로에베라,탄력,winter,벨벳,5,g,42500
P1820,C018,부르주아 오렌지립스틱,부르주아,히알루론산|스쿠알란|레티놀,탄력,spring,시어,3,g,58500
P1821,C018,이니스프리 브릭립스틱,이니스프리,오트밀|TXA|베타글루칸|페룰산,트러블,all,무광,5,g,58000
P1822,C018,페리페라 오렌지립스틱,페리페라,시카|캐모마일,진정,all,유광,4,g,28000
P1823,C018,VDL 오렌지립스틱,VDL,티트리|콜레스테롤,진정,all,글리터,4,g,51500
P1824,C018,웨이크메이크 플럼립스틱,웨이크메이크,코엔자임Q10|PHA,탄력,all,틴트형,4,g,35000
P1825,C018,에스쁘아 브릭립스틱,에스쁘아,아데노신|글리콜산|글루타치온,트러블,all,크림형,3,g,57000
P1826,C018,어반디케이 플럼립스틱,어반디케이,스테아린산|아젤라산,수분장벽,all,매트,5,g,44000
P1827,C018,클리오하우스 라즈베리립스틱,클리오하우스,PHA|오트밀,수분장벽,all,벨벳,3,g,35000
P1828,C018,조르지오아르마니 글로시립스틱,조르지오아르마니,TXA|비타민C|코직산,보습|탄력,fall,시어,5,g,30000
P1829,C018,달바 레드립스틱,달바,EGCG|폴리글루타민산,보습|탄력,winter,무광,4,g,20000
P1830,C018,샤넬 글로시립스틱,샤넬,카렌듈라|코엔자임Q10,수분장벽,spring,유광,3,g,49500
P1831,C018,어반디케이 매트립스틱,어반디케이,알란토인|에리스리톨,보습|탄력,all,글리터,5,g,16500
